threshold,tp,fp,fn,tn,sensitivity,specificity,ppv,npv,f1_positive,accuracy,balanced_accuracy,youden_j,referral_rate,cost_fn1x,cost_fn5x,cost_fn10x,cost_fn20x
0.7,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.71,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.72,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.73,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.74,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.75,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.76,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.77,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.78,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.79,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.8,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.81,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.82,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.83,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.84,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.85,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.86,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.87,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.88,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.89,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.9,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.91,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.92,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.93,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.94,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.95,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.96,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.97,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.98,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.99,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
